client_id,day,total_amount,transaction_count,anomaly_score,is_anomaly
973,2019-06-02,112.19,10,-1,1
973,2019-06-06,68.87,9,-1,1
973,2019-09-17,211.39,12,-1,1
973,2019-10-26,159.92,10,-1,1
976,2019-01-06,586.98,4,-1,1
976,2019-01-07,655.23,6,-1,1
976,2019-01-10,-173.78999999999996,3,-1,1
976,2019-01-25,635.48,6,-1,1
976,2019-03-14,223.81,11,-1,1
976,2019-06-07,690.6,9,-1,1
976,2019-06-11,479.74,9,-1,1
976,2019-07-10,417.08,9,-1,1
976,2019-07-19,639.21,5,-1,1
976,2019-09-14,1761.8799999999999,9,-1,1
976,2019-10-11,329.97,11,-1,1
976,2019-10-23,562.3599999999999,8,-1,1
976,2019-10-27,1006.36,5,-1,1
977,2019-01-07,228.43,10,-1,1
979,2019-03-25,1008.7,2,-1,1
979,2019-04-01,1030.8200000000002,3,-1,1
979,2019-04-06,758.0,2,-1,1
979,2019-04-08,-371.07,4,-1,1
979,2019-08-06,353.0,1,-1,1
979,2019-08-07,-127.63,4,-1,1
979,2019-10-05,964.01,3,-1,1
980,2019-02-12,427.0,2,-1,1
980,2019-02-18,-239.07,4,-1,1
980,2019-07-02,438.2,2,-1,1
980,2019-07-09,-372.95,3,-1,1
980,2019-08-28,785.71,2,-1,1
983,2019-02-15,957.51,2,-1,1
983,2019-07-17,-120.66999999999999,4,-1,1
983,2019-07-31,768.6,6,-1,1
983,2019-08-10,-258.29,7,-1,1
984,2019-02-19,966.5,5,-1,1
984,2019-02-20,-183.14999999999998,8,-1,1
984,2019-03-13,1128.76,4,-1,1
984,2019-05-28,1246.52,4,-1,1
984,2019-09-13,1518.3400000000001,4,-1,1
984,2019-09-22,962.34,6,-1,1
984,2019-09-25,-238.89999999999998,11,-1,1
984,2019-10-07,592.01,4,-1,1
984,2019-10-10,-119.44,7,-1,1
985,2019-02-25,409.23,9,-1,1
985,2019-03-06,614.1899999999999,8,-1,1
985,2019-03-24,638.01,4,-1,1
985,2019-04-23,645.0,4,-1,1
985,2019-07-26,644.04,5,-1,1
985,2019-08-21,450.86,10,-1,1
985,2019-08-24,651.24,6,-1,1
985,2019-10-03,998.93,5,-1,1
985,2019-10-04,502.0,9,-1,1
986,2019-02-17,-138.1,5,-1,1
986,2019-02-28,1210.53,4,-1,1
986,2019-04-01,1277.2800000000002,4,-1,1
986,2019-08-09,1429.1200000000001,4,-1,1
986,2019-09-09,680.24,5,-1,1
986,2019-09-11,-214.26000000000002,4,-1,1
986,2019-09-18,1465.09,2,-1,1
987,2019-01-01,280.95,10,-1,1
987,2019-01-06,546.96,9,-1,1
987,2019-01-08,476.78,10,-1,1
987,2019-01-10,809.99,8,-1,1
987,2019-01-11,798.76,14,-1,1
987,2019-01-17,438.94,11,-1,1
987,2019-01-24,444.72,12,-1,1
987,2019-01-25,232.48000000000002,10,-1,1
987,2019-01-26,376.73,11,-1,1
987,2019-01-31,257.17,10,-1,1
987,2019-02-01,383.34,10,-1,1
987,2019-02-02,1605.95,6,-1,1
987,2019-02-03,472.07,11,-1,1
987,2019-02-04,270.95,10,-1,1
987,2019-02-07,429.94,9,-1,1
987,2019-02-10,377.8,11,-1,1
987,2019-02-11,668.3,9,-1,1
987,2019-02-13,412.84000000000003,10,-1,1
987,2019-02-15,310.90999999999997,11,-1,1
987,2019-02-21,449.64,14,-1,1
987,2019-02-25,745.33,13,-1,1
987,2019-02-26,256.03999999999996,11,-1,1
987,2019-03-02,289.26,10,-1,1
987,2019-03-04,254.07,10,-1,1
987,2019-03-08,317.24,10,-1,1
987,2019-03-09,279.55,10,-1,1
987,2019-03-10,289.59000000000003,10,-1,1
987,2019-03-13,340.57,10,-1,1
987,2019-03-15,293.36,11,-1,1
987,2019-03-18,481.05,11,-1,1
987,2019-03-22,478.25,14,-1,1
987,2019-03-23,226.7,12,-1,1
987,2019-03-26,371.14,12,-1,1
987,2019-03-29,236.1,10,-1,1
987,2019-04-05,627.6999999999999,8,-1,1
987,2019-04-09,516.5,12,-1,1
987,2019-04-16,668.16,10,-1,1
987,2019-04-17,263.33,11,-1,1
987,2019-04-18,166.05,10,-1,1
987,2019-04-20,270.77,11,-1,1
987,2019-04-21,505.63,12,-1,1
987,2019-04-22,257.34000000000003,10,-1,1
987,2019-04-24,483.95,14,-1,1
987,2019-04-25,279.02,12,-1,1
987,2019-04-26,369.62,14,-1,1
987,2019-04-27,374.11,13,-1,1
987,2019-04-28,201.01,12,-1,1
987,2019-04-30,331.91999999999996,10,-1,1
987,2019-05-02,319.65,12,-1,1
987,2019-05-03,264.07,10,-1,1
987,2019-05-04,271.84,10,-1,1
987,2019-05-09,675.57,11,-1,1
987,2019-05-12,501.96,10,-1,1
987,2019-05-22,486.35,10,-1,1
987,2019-05-25,399.96000000000004,11,-1,1
987,2019-05-27,1423.3300000000002,8,-1,1
987,2019-05-30,296.48,11,-1,1
987,2019-06-02,624.8,12,-1,1
987,2019-06-05,677.5699999999999,6,-1,1
987,2019-06-10,455.9899999999999,13,-1,1
987,2019-06-14,323.73,12,-1,1
987,2019-06-17,285.16,10,-1,1
987,2019-06-18,340.33,10,-1,1
987,2019-06-22,359.85,11,-1,1
987,2019-07-01,353.34,10,-1,1
987,2019-07-07,327.44,11,-1,1
987,2019-07-10,341.90999999999997,11,-1,1
987,2019-07-11,235.89,10,-1,1
987,2019-07-12,473.65,10,-1,1
987,2019-07-13,338.47,12,-1,1
987,2019-07-20,418.38,11,-1,1
987,2019-07-21,350.95,13,-1,1
987,2019-07-22,397.61,9,-1,1
987,2019-07-25,510.37,11,-1,1
987,2019-07-27,614.55,13,-1,1
987,2019-08-04,772.6800000000001,12,-1,1
987,2019-08-06,622.99,9,-1,1
987,2019-08-08,669.2099999999999,11,-1,1
987,2019-08-14,766.72,11,-1,1
987,2019-08-15,548.33,13,-1,1
987,2019-08-16,422.62,9,-1,1
987,2019-08-17,340.82,11,-1,1
987,2019-08-23,524.44,11,-1,1
987,2019-08-26,522.01,10,-1,1
987,2019-09-01,460.61,9,-1,1
987,2019-09-02,656.0500000000001,11,-1,1
987,2019-09-05,366.76,11,-1,1
987,2019-09-06,255.43,10,-1,1
987,2019-09-07,613.08,10,-1,1
987,2019-09-08,655.81,8,-1,1
987,2019-09-09,261.7,10,-1,1
987,2019-09-16,674.19,13,-1,1
987,2019-09-19,402.45,12,-1,1
987,2019-09-22,352.18,14,-1,1
987,2019-09-23,1389.43,10,-1,1
987,2019-09-25,445.34,12,-1,1
987,2019-10-04,276.23,11,-1,1
987,2019-10-05,225.91,11,-1,1
987,2019-10-10,297.42,11,-1,1
987,2019-10-11,961.7299999999999,9,-1,1
987,2019-10-12,432.13,11,-1,1
987,2019-10-24,367.43,10,-1,1
987,2019-10-25,406.56,10,-1,1
987,2019-10-27,496.54,11,-1,1
987,2019-10-31,433.40999999999997,12,-1,1
988,2019-08-29,599.76,7,-1,1
988,2019-09-03,1251.75,8,-1,1
988,2019-09-14,-460.68999999999994,5,-1,1
989,2019-01-06,-417.73,5,-1,1
989,2019-01-08,1194.95,5,-1,1
989,2019-01-09,398.54,1,-1,1
989,2019-01-11,1369.31,2,-1,1
989,2019-01-12,1419.78,5,-1,1
989,2019-01-15,578.31,1,-1,1
989,2019-01-16,1311.8899999999999,5,-1,1
989,2019-01-22,1588.81,6,-1,1
989,2019-01-23,1176.37,6,-1,1
989,2019-01-29,561.23,2,-1,1
989,2019-01-31,755.26,7,-1,1
989,2019-02-01,735.72,7,-1,1
989,2019-02-05,595.86,2,-1,1
989,2019-02-06,525.25,1,-1,1
989,2019-02-11,700.12,3,-1,1
989,2019-02-12,1519.07,5,-1,1
989,2019-02-19,1020.86,7,-1,1
989,2019-02-20,1113.39,10,-1,1
989,2019-02-21,987.68,4,-1,1
989,2019-02-22,665.27,5,-1,1
989,2019-02-23,698.85,4,-1,1
989,2019-02-24,960.01,5,-1,1
989,2019-02-25,534.9100000000001,3,-1,1
989,2019-02-26,868.91,2,-1,1
989,2019-02-27,975.24,9,-1,1
989,2019-03-04,885.96,4,-1,1
989,2019-03-05,1352.37,6,-1,1
989,2019-03-07,503.89,2,-1,1
989,2019-03-09,1166.18,4,-1,1
989,2019-03-10,1054.06,6,-1,1
989,2019-03-11,1101.51,9,-1,1
989,2019-03-12,456.33,1,-1,1
989,2019-03-13,1322.1,5,-1,1
989,2019-03-14,766.71,5,-1,1
989,2019-03-16,539.99,3,-1,1
989,2019-03-17,740.9399999999999,4,-1,1
989,2019-03-18,876.55,4,-1,1
989,2019-03-19,775.98,6,-1,1
989,2019-03-20,568.65,3,-1,1
989,2019-03-24,703.4,6,-1,1
989,2019-03-25,536.99,3,-1,1
989,2019-03-26,1428.67,7,-1,1
989,2019-03-28,694.39,3,-1,1
989,2019-03-31,800.7,2,-1,1
989,2019-04-02,542.53,2,-1,1
989,2019-04-03,543.82,2,-1,1
989,2019-04-04,463.15,2,-1,1
989,2019-04-08,556.29,3,-1,1
989,2019-04-09,561.4300000000001,2,-1,1
989,2019-04-16,656.45,2,-1,1
989,2019-04-19,980.5200000000001,6,-1,1
989,2019-04-20,1166.2,4,-1,1
989,2019-04-21,858.5500000000001,4,-1,1
989,2019-04-22,842.6,3,-1,1
989,2019-04-23,1372.95,8,-1,1
989,2019-04-24,804.31,3,-1,1
989,2019-04-25,954.01,5,-1,1
989,2019-04-27,1313.92,6,-1,1
989,2019-04-28,2295.7,9,-1,1
989,2019-04-29,731.28,5,-1,1
989,2019-04-30,1430.52,7,-1,1
989,2019-05-01,963.04,6,-1,1
989,2019-05-14,646.01,4,-1,1
989,2019-05-15,438.66,1,-1,1
989,2019-05-17,403.31,1,-1,1
989,2019-05-21,811.37,3,-1,1
989,2019-05-22,748.3199999999999,3,-1,1
989,2019-05-26,534.1800000000001,3,-1,1
989,2019-05-28,535.37,1,-1,1
989,2019-05-29,621.29,4,-1,1
989,2019-06-04,1228.04,7,-1,1
989,2019-06-07,462.31,2,-1,1
989,2019-06-08,911.29,7,-1,1
989,2019-06-11,791.99,3,-1,1
989,2019-06-12,879.23,3,-1,1
989,2019-06-17,521.1600000000001,2,-1,1
989,2019-06-18,927.88,4,-1,1
989,2019-06-19,731.76,5,-1,1
989,2019-06-24,704.52,5,-1,1
989,2019-06-25,679.53,5,-1,1
989,2019-06-28,872.13,4,-1,1
989,2019-06-29,495.12,1,-1,1
989,2019-07-02,485.33000000000004,2,-1,1
989,2019-07-05,503.35,2,-1,1
989,2019-07-09,1023.86,5,-1,1
989,2019-07-10,826.2099999999999,5,-1,1
989,2019-07-12,1233.32,4,-1,1
989,2019-07-13,987.38,5,-1,1
989,2019-07-16,780.54,7,-1,1
989,2019-07-17,494.15999999999997,2,-1,1
989,2019-07-21,906.29,4,-1,1
989,2019-07-24,566.24,1,-1,1
989,2019-07-25,594.23,4,-1,1
989,2019-07-26,324.39,1,-1,1
989,2019-07-30,1653.87,4,-1,1
989,2019-07-31,1002.02,7,-1,1
989,2019-08-03,649.45,3,-1,1
989,2019-08-04,943.02,6,-1,1
989,2019-08-06,677.3499999999999,3,-1,1
989,2019-08-07,517.62,2,-1,1
989,2019-08-19,709.3299999999999,5,-1,1
989,2019-08-28,530.24,3,-1,1
989,2019-09-03,723.89,6,-1,1
989,2019-09-05,1408.13,7,-1,1
989,2019-09-06,869.62,3,-1,1
989,2019-09-09,1320.76,6,-1,1
989,2019-09-11,1223.08,10,-1,1
989,2019-09-14,565.75,3,-1,1
989,2019-09-17,646.01,3,-1,1
989,2019-09-18,485.47,2,-1,1
989,2019-09-20,564.9,3,-1,1
989,2019-09-24,718.9200000000001,6,-1,1
989,2019-10-01,534.48,3,-1,1
989,2019-10-02,972.3700000000001,2,-1,1
989,2019-10-09,850.1999999999999,6,-1,1
989,2019-10-15,1013.26,5,-1,1
989,2019-10-16,1153.83,3,-1,1
989,2019-10-21,672.53,3,-1,1
989,2019-10-22,1073.85,7,-1,1
989,2019-10-23,441.6,2,-1,1
989,2019-10-25,433.04,2,-1,1
992,2019-02-06,826.71,6,-1,1
992,2019-03-25,619.14,6,-1,1
992,2019-05-05,637.9399999999999,5,-1,1
992,2019-09-07,745.22,4,-1,1
996,2019-01-24,235.70000000000002,10,-1,1
996,2019-01-31,599.95,8,-1,1
996,2019-02-07,670.91,7,-1,1
996,2019-04-01,719.88,6,-1,1
996,2019-04-02,-178.48,7,-1,1
996,2019-04-27,-174.35999999999999,4,-1,1
996,2019-06-09,1672.9,4,-1,1
996,2019-07-25,407.85,10,-1,1
996,2019-08-03,717.49,7,-1,1
996,2019-08-04,-219.63000000000002,6,-1,1
996,2019-08-15,207.72000000000003,10,-1,1
996,2019-10-27,390.59,12,-1,1
997,2019-01-01,203.51,10,-1,1
997,2019-01-04,193.7,11,-1,1
997,2019-01-05,405.99,11,-1,1
997,2019-01-08,719.33,11,-1,1
997,2019-01-12,236.96,11,-1,1
997,2019-01-17,379.62,12,-1,1
997,2019-01-19,412.74,9,-1,1
997,2019-01-24,388.88,11,-1,1
997,2019-01-25,386.47,12,-1,1
997,2019-01-27,310.39,10,-1,1
997,2019-01-28,314.06,12,-1,1
997,2019-02-01,287.79,11,-1,1
997,2019-02-03,326.27,13,-1,1
997,2019-02-06,328.94,12,-1,1
997,2019-02-07,316.15,11,-1,1
997,2019-02-08,212.52,10,-1,1
997,2019-02-11,418.84000000000003,10,-1,1
997,2019-02-12,219.82,11,-1,1
997,2019-02-14,403.83,11,-1,1
997,2019-02-17,263.59000000000003,10,-1,1
997,2019-02-18,186.25,11,-1,1
997,2019-02-21,313.18,10,-1,1
997,2019-03-03,269.95,11,-1,1
997,2019-03-06,342.93,10,-1,1
997,2019-03-07,349.75,10,-1,1
997,2019-03-08,289.48,11,-1,1
997,2019-03-14,637.65,9,-1,1
997,2019-03-17,405.44,12,-1,1
997,2019-03-21,275.95,10,-1,1
997,2019-03-23,584.3,11,-1,1
997,2019-03-25,220.61,11,-1,1
997,2019-03-27,351.35,11,-1,1
997,2019-03-29,486.89,15,-1,1
997,2019-04-04,428.32,13,-1,1
997,2019-04-05,174.92000000000002,10,-1,1
997,2019-04-07,210.82,10,-1,1
997,2019-04-08,367.33,10,-1,1
997,2019-04-10,471.75,11,-1,1
997,2019-04-11,344.01,11,-1,1
997,2019-04-14,409.28999999999996,10,-1,1
997,2019-04-18,237.84,10,-1,1
997,2019-04-20,406.85,13,-1,1
997,2019-04-21,595.98,14,-1,1
997,2019-04-22,262.57,10,-1,1
997,2019-04-24,308.89,10,-1,1
997,2019-04-25,381.97,13,-1,1
997,2019-04-28,311.92,10,-1,1
997,2019-05-04,568.91,13,-1,1
997,2019-05-05,208.95,10,-1,1
997,2019-05-16,307.3,11,-1,1
997,2019-05-17,193.62,10,-1,1
997,2019-05-20,586.44,12,-1,1
997,2019-05-24,236.45,10,-1,1
997,2019-05-26,398.66999999999996,15,-1,1
997,2019-05-27,298.73999999999995,10,-1,1
997,2019-05-31,782.1700000000001,12,-1,1
997,2019-06-01,304.74,11,-1,1
997,2019-06-02,373.07,13,-1,1
997,2019-06-04,90.93000000000002,9,-1,1
997,2019-06-09,216.09,10,-1,1
997,2019-06-13,532.25,11,-1,1
997,2019-06-15,333.72,11,-1,1
997,2019-06-16,434.78000000000003,12,-1,1
997,2019-06-19,228.84000000000003,10,-1,1
997,2019-06-24,370.21,11,-1,1
997,2019-06-27,473.56,13,-1,1
997,2019-07-06,237.15,11,-1,1
997,2019-07-07,412.17,10,-1,1
997,2019-07-08,380.93,12,-1,1
997,2019-07-15,307.52,12,-1,1
997,2019-07-16,399.25,11,-1,1
997,2019-07-17,639.98,10,-1,1
997,2019-07-21,212.17000000000002,13,-1,1
997,2019-07-22,311.72,10,-1,1
997,2019-07-23,337.93,13,-1,1
997,2019-07-24,450.66,15,-1,1
997,2019-07-25,265.42,11,-1,1
997,2019-07-26,264.9,11,-1,1
997,2019-08-02,178.45,10,-1,1
997,2019-08-04,617.6899999999999,14,-1,1
997,2019-08-05,462.62,10,-1,1
997,2019-08-06,425.71000000000004,10,-1,1
997,2019-08-08,241.6,11,-1,1
997,2019-08-10,237.51,11,-1,1
997,2019-08-13,246.79,12,-1,1
997,2019-08-14,266.92,10,-1,1
997,2019-08-15,557.85,15,-1,1
997,2019-08-16,341.13,12,-1,1
997,2019-08-17,236.97,10,-1,1
997,2019-08-22,421.46,14,-1,1
997,2019-08-23,206.28,10,-1,1
997,2019-08-25,259.57,11,-1,1
997,2019-08-26,397.88,11,-1,1
997,2019-09-13,299.13,10,-1,1
997,2019-09-19,327.56,12,-1,1
997,2019-09-20,257.47,10,-1,1
997,2019-09-26,325.56,12,-1,1
997,2019-09-28,377.13,11,-1,1
997,2019-09-30,231.92,10,-1,1
997,2019-10-06,263.12,11,-1,1
997,2019-10-08,252.94,10,-1,1
997,2019-10-09,328.59999999999997,10,-1,1
997,2019-10-12,296.33,11,-1,1
997,2019-10-17,225.14999999999998,10,-1,1
997,2019-10-22,398.44,10,-1,1
997,2019-10-25,515.86,13,-1,1
997,2019-10-26,1149.53,9,-1,1
997,2019-10-27,270.18,13,-1,1
997,2019-10-31,320.88,13,-1,1
1002,2019-03-08,876.55,1,-1,1
1002,2019-04-19,840.6400000000001,2,-1,1
1002,2019-04-26,662.75,1,-1,1
1002,2019-07-27,679.81,1,-1,1
1003,2019-01-02,701.41,4,-1,1
1003,2019-01-05,579.43,8,-1,1
1003,2019-01-06,598.0699999999999,4,-1,1
1003,2019-01-09,629.26,5,-1,1
1003,2019-01-18,616.75,5,-1,1
1003,2019-01-26,655.12,7,-1,1
1003,2019-01-27,761.41,6,-1,1
1003,2019-02-05,959.11,11,-1,1
1003,2019-02-06,-139.17000000000002,5,-1,1
1003,2019-02-12,691.22,7,-1,1
1003,2019-02-20,1023.6,5,-1,1
1003,2019-02-26,669.76,5,-1,1
1003,2019-03-11,698.6,5,-1,1
1003,2019-03-19,660.88,2,-1,1
1003,2019-03-20,923.6099999999999,5,-1,1
1003,2019-03-30,627.13,8,-1,1
1003,2019-04-04,619.73,8,-1,1
1003,2019-04-07,477.61,9,-1,1
1003,2019-04-10,701.08,7,-1,1
1003,2019-04-11,605.5899999999999,4,-1,1
1003,2019-04-17,713.44,5,-1,1
1003,2019-04-18,702.79,7,-1,1
1003,2019-04-25,741.98,4,-1,1
1003,2019-04-26,896.0999999999999,10,-1,1
1003,2019-04-28,610.27,8,-1,1
1003,2019-04-29,615.47,9,-1,1
1003,2019-05-02,737.76,9,-1,1
1003,2019-05-13,939.14,9,-1,1
1003,2019-05-15,648.1500000000001,5,-1,1
1003,2019-05-20,645.81,4,-1,1
1003,2019-05-21,641.04,8,-1,1
1003,2019-05-23,1115.48,6,-1,1
1003,2019-06-01,947.02,10,-1,1
1003,2019-06-02,747.3,6,-1,1
1003,2019-06-04,691.28,10,-1,1
1003,2019-06-06,635.34,6,-1,1
1003,2019-06-13,792.99,5,-1,1
1003,2019-06-14,624.13,5,-1,1
1003,2019-06-17,942.61,7,-1,1
1003,2019-06-19,704.09,4,-1,1
1003,2019-06-27,1120.17,7,-1,1
1003,2019-06-30,811.09,9,-1,1
1003,2019-07-10,969.98,6,-1,1
1003,2019-07-17,811.21,9,-1,1
1003,2019-07-23,646.1,5,-1,1
1003,2019-07-28,601.73,4,-1,1
1003,2019-08-01,1161.59,8,-1,1
1003,2019-08-03,566.4,9,-1,1
1003,2019-08-10,932.9,5,-1,1
1003,2019-08-13,863.5,5,-1,1
1003,2019-08-14,761.36,4,-1,1
1003,2019-08-20,624.99,7,-1,1
1003,2019-08-23,668.45,5,-1,1
1003,2019-08-31,754.6,8,-1,1
1003,2019-09-09,825.54,9,-1,1
1003,2019-09-10,873.24,7,-1,1
1003,2019-09-11,907.89,6,-1,1
1003,2019-09-13,710.65,4,-1,1
1003,2019-09-14,680.8299999999999,7,-1,1
1003,2019-09-16,655.78,11,-1,1
1003,2019-09-17,655.47,8,-1,1
1003,2019-09-22,875.5899999999999,7,-1,1
1003,2019-10-06,633.66,7,-1,1
1003,2019-10-13,663.49,4,-1,1
1003,2019-10-16,878.55,8,-1,1
1003,2019-10-19,817.26,5,-1,1
1003,2019-10-22,618.76,4,-1,1
1006,2019-08-29,-81.47,7,-1,1
1006,2019-09-07,578.5999999999999,7,-1,1
1006,2019-10-10,544.3,3,-1,1
1008,2019-04-10,-140.27000000000004,6,-1,1
1008,2019-05-18,168.35999999999999,10,-1,1
1008,2019-05-28,121.99000000000001,10,-1,1
1008,2019-06-05,161.0,11,-1,1
1008,2019-06-18,-108.35,8,-1,1
1008,2019-07-17,477.74,9,-1,1
1008,2019-08-03,708.0400000000001,6,-1,1
1008,2019-08-07,119.75000000000001,10,-1,1
1008,2019-08-14,-310.58,4,-1,1
1008,2019-08-16,237.3,11,-1,1
1008,2019-10-26,171.85,10,-1,1
1009,2019-05-31,443.89,2,-1,1
1009,2019-06-02,-137.26,5,-1,1
1009,2019-06-16,859.0,2,-1,1
1009,2019-06-23,-379.42999999999995,7,-1,1
1012,2019-10-23,595.72,7,-1,1
1018,2019-04-29,674.22,5,-1,1
1018,2019-05-01,-239.33999999999997,4,-1,1
1018,2019-05-12,469.48,10,-1,1
1018,2019-05-15,551.01,10,-1,1
1018,2019-05-20,694.61,6,-1,1
1018,2019-05-22,-167.88999999999996,6,-1,1
1018,2019-07-21,669.09,5,-1,1
1018,2019-07-31,486.93,10,-1,1
1018,2019-08-24,323.17999999999995,10,-1,1
1018,2019-09-07,418.19,9,-1,1
1018,2019-10-04,472.41,9,-1,1
1019,2019-01-06,691.71,6,-1,1
1019,2019-04-18,616.61,3,-1,1
1019,2019-04-22,812.0,2,-1,1
1019,2019-04-24,-456.85,5,-1,1
1019,2019-06-23,331.96,1,-1,1
1019,2019-09-19,452.32,1,-1,1
1019,2019-10-21,716.78,7,-1,1
1019,2019-10-23,-221.86,2,-1,1
1020,2019-01-20,570.23,7,-1,1
1020,2019-01-26,767.43,10,-1,1
1020,2019-03-10,607.9,6,-1,1
1020,2019-06-21,657.65,9,-1,1
1020,2019-07-03,407.16999999999996,10,-1,1
1020,2019-07-15,555.14,7,-1,1
1020,2019-07-21,732.17,7,-1,1
1020,2019-08-15,625.11,7,-1,1
1020,2019-09-17,322.77,1,-1,1
1020,2019-09-22,436.68,9,-1,1
1020,2019-10-19,756.57,9,-1,1
1022,2019-01-27,697.46,7,-1,1
1022,2019-03-11,867.23,6,-1,1
1022,2019-03-13,-169.57,4,-1,1
1022,2019-04-30,971.93,5,-1,1
1022,2019-05-01,-181.75,6,-1,1
1022,2019-07-11,1067.9099999999999,5,-1,1
1022,2019-07-17,-375.38,7,-1,1
1024,2019-01-25,1467.25,7,-1,1
1024,2019-02-10,943.12,5,-1,1
1024,2019-02-17,937.19,7,-1,1
1024,2019-02-22,-586.3,9,-1,1
1024,2019-02-24,258.34000000000003,10,-1,1
1024,2019-03-28,-274.4,5,-1,1
1024,2019-03-30,274.56,11,-1,1
1024,2019-05-23,1254.63,4,-1,1
1024,2019-06-08,785.01,6,-1,1
1024,2019-06-13,-369.86,12,-1,1
1024,2019-06-14,1443.0600000000002,9,-1,1
1024,2019-06-25,650.1,5,-1,1
1024,2019-07-21,-316.39,10,-1,1
1024,2019-08-23,292.59,10,-1,1
1024,2019-09-15,437.13,9,-1,1
1026,2019-03-15,437.0,1,-1,1
1026,2019-03-18,-223.19000000000003,5,-1,1
1027,2019-02-03,647.0,2,-1,1
1027,2019-02-16,492.89000000000004,2,-1,1
1027,2019-02-24,880.54,3,-1,1
1027,2019-03-22,681.6800000000001,8,-1,1
1027,2019-03-25,716.19,7,-1,1
1027,2019-04-22,872.48,4,-1,1
1027,2019-04-24,-307.40999999999997,4,-1,1
1027,2019-05-01,1275.05,5,-1,1
1027,2019-05-08,772.36,4,-1,1
1027,2019-06-18,945.07,2,-1,1
1027,2019-06-29,528.48,1,-1,1
1027,2019-07-10,1241.6499999999999,6,-1,1
1027,2019-08-07,428.22,2,-1,1
1027,2019-08-13,1022.24,3,-1,1
1027,2019-08-17,835.1099999999999,2,-1,1
1027,2019-09-21,813.07,2,-1,1
1027,2019-09-27,757.3299999999999,4,-1,1
1027,2019-10-29,574.25,3,-1,1
1028,2019-01-13,473.55,10,-1,1
1028,2019-01-15,733.93,4,-1,1
1028,2019-02-22,1322.57,4,-1,1
1028,2019-02-23,1017.59,8,-1,1
1028,2019-03-07,1527.96,6,-1,1
1028,2019-03-08,1189.58,3,-1,1
1028,2019-04-02,458.93,2,-1,1
1028,2019-04-07,988.78,8,-1,1
1028,2019-04-08,959.01,8,-1,1
1028,2019-04-17,466.87,10,-1,1
1028,2019-04-19,1143.88,1,-1,1
1028,2019-05-03,1341.2,3,-1,1
1028,2019-05-06,1903.28,6,-1,1
1028,2019-05-16,644.51,8,-1,1
1028,2019-06-13,949.9300000000001,3,-1,1
1028,2019-06-29,0.7999999999999545,8,-1,1
1028,2019-08-12,653.13,2,-1,1
1028,2019-09-01,1301.25,8,-1,1
1028,2019-09-07,628.78,8,-1,1
1028,2019-09-08,2526.62,5,-1,1
1028,2019-09-18,753.0,2,-1,1
1029,2019-01-31,797.0,2,-1,1
1029,2019-02-06,-369.76,4,-1,1
1029,2019-04-30,658.09,8,-1,1
1029,2019-09-03,755.61,7,-1,1
1029,2019-09-05,-256.59,3,-1,1
1030,2019-06-13,-171.41,5,-1,1
1030,2019-10-10,-263.22,4,-1,1
1030,2019-10-30,1069.4099999999999,4,-1,1
1031,2019-01-28,482.0,1,-1,1
1031,2019-02-08,705.2,2,-1,1
1031,2019-02-13,-191.76,5,-1,1
1031,2019-02-18,446.21000000000004,2,-1,1
1031,2019-02-23,824.49,4,-1,1
1031,2019-03-15,748.86,2,-1,1
1031,2019-04-22,931.35,3,-1,1
1031,2019-05-06,704.04,5,-1,1
1031,2019-05-20,870.95,4,-1,1
1031,2019-05-24,-184.53000000000003,5,-1,1
1031,2019-10-11,574.9,3,-1,1
1031,2019-10-14,659.9200000000001,3,-1,1
1031,2019-10-29,639.35,1,-1,1
1034,2019-01-05,602.9300000000001,2,-1,1
1034,2019-01-07,1389.3899999999999,7,-1,1
1034,2019-03-25,909.99,6,-1,1
1034,2019-04-06,680.7,7,-1,1
1034,2019-05-13,770.61,3,-1,1
1034,2019-05-20,1092.08,4,-1,1
1034,2019-05-22,-142.92999999999998,8,-1,1
1034,2019-08-11,1318.58,3,-1,1
1034,2019-08-18,625.46,6,-1,1
1034,2019-08-19,1159.27,4,-1,1
1034,2019-08-24,1129.42,6,-1,1
1034,2019-08-26,-195.49000000000007,9,-1,1
1034,2019-09-02,1072.2099999999998,6,-1,1
1034,2019-09-09,1398.3700000000001,9,-1,1
1034,2019-10-04,2127.85,7,-1,1
1039,2019-09-02,761.02,7,-1,1
1039,2019-09-05,388.72,10,-1,1
1039,2019-09-10,143.96,10,-1,1
1039,2019-09-13,-166.12,9,-1,1
1041,2019-01-21,301.62,10,-1,1
1041,2019-04-17,832.92,1,-1,1
1041,2019-04-18,602.48,7,-1,1
1046,2019-01-02,943.8299999999999,4,-1,1
1046,2019-02-09,403.6,10,-1,1
1046,2019-02-25,245.20000000000002,12,-1,1
1046,2019-03-06,639.21,8,-1,1
1046,2019-03-09,-181.23999999999998,6,-1,1
1046,2019-04-15,93.42999999999999,9,-1,1
1046,2019-05-01,204.93,10,-1,1
1046,2019-05-20,1086.45,6,-1,1
1046,2019-05-28,165.26,11,-1,1
1046,2019-08-01,1040.03,7,-1,1
1046,2019-08-31,886.7,7,-1,1
1046,2019-09-02,319.65999999999997,10,-1,1
1046,2019-09-03,912.81,8,-1,1
1046,2019-09-12,-223.87000000000003,10,-1,1
1046,2019-10-20,1165.7800000000002,6,-1,1
1047,2019-04-19,628.89,8,-1,1
1047,2019-05-21,1106.76,7,-1,1
